,id,date,rating,views,like,title,text
79,4,mymy1***예매자,2014.10.06,조회 104,"공감 0
공감하기",재밌네요!,"배우 이름을 쳐도 잘 안나오고 그래서
걱정반 기대반이었는데
생각보다 재밌었어요!
뭔가 오글거리기도 하고 유치하기도 했지만,
처음 뮤지컬을 보는 사람들은 되게 재밌게 볼 것 같네요!

그러나 유니플렉스가 의자 간격이 좁아 이동하는데 불편했었고,
층간 높낮이도 별로 차이가 없어 앞에 앉은 사람 머리 때문에
요리조리 사이로 봐야해서 별로였어요 ..
그리고 음향시설 때문인지 노래할때 가사가 잘 전달되지 않았었어요.

뮤지컬 내용은 재밌고 신났지만
장소 때문에 강력추천이 아닌 추천으로 ...

즐거운 시간이었습니다! ^^"
80,5,lovely***,2014.05.14,조회 389,"공감 3
공감하기",베스트삶의 ''윤활유''가 되어준 그리스♥,"대니와 샌디의 귀여운 사랑이야기와 각각의 남자, 여자친구들의 솔직, 발랄, 앙큼한 발칙함까지~!!
고등학생들의 이야기라, 미국의 하이틴 영화를 생생하게 보는 듯한 느낌이 들었어요^^*
오글거리고 유치한 부분도, 그들만의 즐거운 파티 느낌으로 즐겁게 승화시켜서 부담이 없었어요^^♥

유명한 #넘버 ''''Summer Night''''를 들으며, 저도 모르게 따라 불렀네요^^*
특히, 엉덩이 춤과 주크박스 신이 가장 기억에 남네요^^*
정말 반가웠던 뮤지컬 그리스~ 이름처럼 삶의 ''''윤활유''''가 되어주었어요!!"
81,3,naong***예매자,2014.10.06,조회 93,"공감 0
공감하기",뮤지컬 그리스,"발랄하고 유쾌했던 무대..
후반부로 갈수록 더 재미있었던 뮤지컬..
남편하고 오랫만에 재미있게 보고왔어요^^"
82,5,amyg***예매자,2014.10.05,조회 58,"공감 1
공감하기",그리스!,"진짜진짜 재밌게 봤습니다. 배우님들 연기, 노래 다 흠잡을데 없었고 개인적으로는 시간대도 좋았어요.기회가 된다면 또 보고싶어요ㅎㅎ"
83,5,dlwbtidif***예매자,2014.10.05,조회 64,"공감 3
공감하기",주연분들도좋았지만 조연분들이 더눈에 띄었던 공연!,"네이버 블로그 어디선가 본 후기중에 번역해서 노래하는거라 그런지 약간 노래나 대사들이 뭔가 어색한 부분이있어 실망스러웠다고 적은걸 보고 갔는데 쪼꼼 어색하긴했지만 못볼정도로 이상하거나 하지는 않았던것같아요 나름대로 재밌고 배우분들도 충분히 잘하신거같구요 대니 역을 맡으셨던 양희인배우님은 춤출때 발레하듯이 훨훨 잘뛰신다했는데 나중에 알고보니 발레전공하신분이더라구요 어쩐지 몸짓(?)이 남다르다했어요. 어느부분인지는 기억이 잘 안나지만 대디역 맡으신분 와 완전섹시하다 하고 느꼈었어요. 멋져요! 처음부분에 주연두분이 듀엣으로 노래부르는데 익숙한음이라그런지 더멋있고 두분목소리가 정말 잘 어우러져서 가장 기억에 남고요 샌디역의 최서연배우님 노래하는 목소리 정말 매력있으신거같아요 근데 청순한스타일만보다가 막판에 확변신한모습을 보여주셨는데 확 변신한 그 모습도 예뻤지만 청순한스타일이 훨씬 잘어울려서 뭔가 괴리감이 좀 느껴졌던거같아요! 그리고 제일 기억에 남는 두분, 한분은 리조역으로 연기하셨던 손지애 배우님 다른한분은 소니 역을 맡으셨던 문지수 배우님 인데요. 손지애배우님은 실물이 훠어어어어얼씬 예쁘세요!! 몸매도 짱.. 춤도진짜 너무너무잘추고 댄스파티부분할때 단연 돋보였던 배우분이었어요 다른분들도멋있었지만 진짜 정말 완전 멋있어서 감탄사 뱉느라 정신이없었던거같아요. 원래성격이야 잘모르지만 중간중간 너~무터프하게보이려하는거같이 확느껴질때가있어 음? 했었는데 뒤로가면갈수록 스토리가진행이되면될수록 점점더 매력이 철철♡ 진짜 너무너무좋았어요 그리고 소니역의 문지수 배우님역시 사진으로 보면 아닌데 실물이 송일국 닮으셨어요 같이갔던언니랑 둘다 그말했거든요 송일국닮은 배우있다고ㅋㅋ 자리가 오른편 구석쪽이었는데 유독 눈앞에 자주보여서그런지.. 배우님 골반튕기는게 자꾸생각나요 마지막에 춤추는데 웃으면서 추시는데 .... 좋았어요...☆ 다른거 봤을때보다 유독 골반튕기는 동작이많아서 인지 중간중간 눈을 어따둬야할지 모르겠는경우도있었지만 재밌게잘봤고 두디역 맡으신분 인상이 귀여워서 자꾸눈이갔어요 ㅋㅋ 그리고 핑크머리하셨던 배우분도 너무너무귀여웠구요 진짜둘이서 커플로 연기할때 와진짜귀엽다 계속 이랬던거같아요 왁!!!!! 이러시던 먹을거좋아하시는여배우분덕분에 엄청웃었고 재밌었어요. 엉덩이 까셨던 남자배우님.. 깐다 깐다 깐다 할때 설마진짜까겠어? 안에뭐웃긴그림있는거아닌가 이런생각했는데 진짜로 까서 매우놀랐고 까고나서부턴 자꾸.... 엉덩이만보였어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 못 깔게 뭐있나~ 인지 못 할게 뭐있나~ 인지 확실히 기억이안나지만 그부분노래하면서 특유의 동작하실때 매우 흐뭇했어요 왠지는모르지만.. 제가그런걸좋아하나봐요 ^.^ 모든내용이 돈으로통하던 여자배우님 털달린가운 입고나와서 노래하면서 살랑살랑 춤추시던모습이 가장기억에 남구요 리조배우분과 커플로 연기하시던 남자배우님은 확!! 이러고 닥치라고하고.. 화내고 욱하고 하던겤 ㅋㅋ 제일기억에남아요 극에 너무 몰입했는지 나도모르게 왜저래 이럴정도로 연기인듯 연기가아닌것같이 정말 말끔하게 잘하신것같았어요 욕같지만 칭찬이에요! 단체로 춤출때 남자배우님들.. 정말 좋았구요 눈호강했어요 처음에는 같은옷 같은머리여서 누가누군지 못알아봤지만 나중에는 누군지 확실하게 구별하게됬었구요.. 뭐니뭐니해도 후! 하! 하던것과 골반튕기는거 머리쓰는거 박자가 척척 ㅋㅋ 다른거 다좋았지만 남자배우분들끼리 단체로 춤추고 여자배우분들끼리 단체로 춤추고 하던부분이 가장좋았던거같아요 마지막으로 처음엔 옷이 다 파헤쳐져서 몸매밖에 안보였지만 뒤로가면갈수록 마치 양파같은 매력을 뽐내시던 손지애 배우님이 제일 GOOD!! 미처못적은 배우분들도 수고많으셨고 덕분에 극이 원활히 진행됬을거라 믿어요. 신나고재밌게 즐겁게 시간보내고 온것같아 행복해요. 다음에 같은배우분들 만나게되면 싸인받고싶어요ㅎㅎ 정말 재밌게봤고 기회가된다면 또 보러갈거에요! 감사했습니다"
84,4,jin6***예매자,2014.10.05,조회 48,"공감 0
공감하기",정말 재미있었어요 !!,"150분이라는 시간이 어떻게 흘러갔는지도 모를 정도로
흥미진진하고 재미있는 뮤지컬이었습니다 ㅎㅎ 강추 !"
85,4,alla***예매자,2014.10.05,조회 54,"공감 0
공감하기",신난다!,즐겁고 유쾌하고 신나는 공연!!!추천!^^
86,4,staro***예매자,2014.10.05,조회 105,"공감 0
공감하기",언제나 오글거리고 산뜻한 그리스!!! 2층 안전바좀 천천히 올려줘요,"그리스를 처음 본 게 한 7년쯤 된거 같은데 매번 봐서 지금까지 한 9번정도 본 거 같은데 어제 또 마지막으로 봤어요!!
그리스를 여러본 본 이유는 내용적인 것보다는 넘버들이 다 재미있고 유쾌해서 보게 되는거 같아요.
사실 내용이야 그냥 고등학생들 이야기인데..
넘버들이랑 배우들이 에너지를 주는 공연이지요
대사 내용의 오글거림은 늘 주의를 요하지만.. 그래도 신나게 봤어요.
대극장서 할때는 좀 대극장용이긴 너무 작다 싶었는데 중극장 정도 공연장에서 하기에 딱좋은 뮤지컬이구요. 대극장서 볼때보다 더 꽉차보여서..좋았어요. 약간 무대가 작은 느낌은 있었지만..
유니플렉스 공연 장 처음 갔는데 , 와 깨끗하고 시설 좋아서 너무 좋았어요.
이층 제일 앞줄서 봤는데, 다음엔 아래층 가서 봐야 할듯, 안전바가 공연 시작하면 내려가는데..
끝날땐 너무 빨리 올리셔서 자꾸 창살사이로 보게 되네요. 그거좀 천천히 올려주세요.
그거만 아니면 이층도 시야도 좋고 아주 좋아요"
87,5,choihan***예매자,2014.10.04,조회 23,"공감 0
공감하기",8년만에 다시 봤어요,"2006년 김산호씨가 대디 했을때 보고
정말 오랜만에 다시 봤어요~^^
그리스 넘버들 귀에 익은 곡들이라 더 신났었고 즐거웠어요
8년전 봤던 그리스와 나이 먹고(?)다시 본
그리스의 느낌이 많이 다르긴 했지만ㅋㅋ
여전히 남자배우들은 멋지더군요^^
2층에서 봤는데 생각보다 꽤 높고 경사가 ㅠㅠ 앞뒤 좌석폭도 좁아서 다리를 어케 해야할지 모르겠더라구요
그게 좀 아쉽긴 했어요"
88,4,ocean1***예매자,2014.10.04,조회 28,"공감 0
공감하기",볼만은 합니다,"전체적으로 신나고 재미있긴했는데

2층 5번째 좌석이 생각보다 너무 높아서 2층 첫번째 자리에서 보는게 괜찮을 것 같아요.
(난간에 가려질꺼라 생각했는데 난간이 공연시작할 때 내려가도록 되어 있더군요)

그리고 처음 시작할 때 노래는 아쉬움이 듭니다.

시간이 지나면 이 배우들이 더 좋은 실력으로 공연하겠지요 ^^"
89,5,com522***예매자,2014.10.02,조회 46,"공감 0
공감하기",정말 재밌어요!!,아주 오랫만에 대학로에 가서 뮤지컬을 봤는데 정말 입소문대로 기대이상이에요!!
90,4,hoon***예매자,2014.10.02,조회 29,"공감 0
공감하기",잘 보고 왔어요~,재밌었습니다~~
91,3,deargr***예매자,2014.10.02,조회 62,"공감 0
공감하기",재미있어요,거의 처음보는 배우들이었는데 다 잘하더군요
92,3,deargr***예매자,2014.10.02,조회 71,"공감 0
공감하기",재미있게 보았어요,무대는 좀 촌스러웠어요
93,4,tldus1***예매자,2014.10.02,조회 31,"공감 0
공감하기",그리스,진짜 재밋어요~
94,5,syj4***예매자,2014.10.01,조회 87,"공감 0
공감하기",재밌어요,재밌어요!!
95,5,youkm***,2014.10.01,조회 52,"공감 0
공감하기",그리스,신나고 재미있었어요
96,5,lovely***,2014.05.14,조회 389,"공감 3
공감하기",베스트삶의 ''윤활유''가 되어준 그리스♥,"대니와 샌디의 귀여운 사랑이야기와 각각의 남자, 여자친구들의 솔직, 발랄, 앙큼한 발칙함까지~!!
고등학생들의 이야기라, 미국의 하이틴 영화를 생생하게 보는 듯한 느낌이 들었어요^^*
오글거리고 유치한 부분도, 그들만의 즐거운 파티 느낌으로 즐겁게 승화시켜서 부담이 없었어요^^♥

유명한 #넘버 ''''Summer Night''''를 들으며, 저도 모르게 따라 불렀네요^^*
특히, 엉덩이 춤과 주크박스 신이 가장 기억에 남네요^^*
정말 반가웠던 뮤지컬 그리스~ 이름처럼 삶의 ''''윤활유''''가 되어주었어요!!"
97,5,jua***예매자,2014.09.30,조회 48,"공감 0
공감하기",봐도 봐도 새로운,배우가 다르니 볼때마다 그리스는 재미있네요 할인된 가격으로 잘 봤습니다
98,5,jua***예매자,2014.09.30,조회 44,"공감 0
공감하기",즐거운 주말이었어요,멋진 배우들과 즐거운 노래에 눈과 귀가 호강한 기분이네요^^
99,5,gkdu***예매자,2014.09.29,조회 123,"공감 1
공감하기",역시 넘버원 뮤지컬!,기대이상으로 재미나게 봤어요^^
100,5,ses4***,2014.09.29,조회 17,"공감 1
공감하기",그리스굿,완전 잼있었어요♥
101,5,rladu***예매자,2014.09.29,조회 30,"공감 1
공감하기",그리스를 만끽하며..,"뮤지컬 그리스는 정말로 흥을 불러 일으키는 공연......
너무 즐겁고 신나는 소중한 시간이었다.....
배우들의 호흡도 맞고, 배역도 잘 배정한 것 같다..
남자 배우들도 너무 멋있고, 춤도 정말 끝내준다..
이번 공연을 통해 뮤지컬에 쏙 빠진 느낌이다~~ ㅎ"
102,4,dmswlsg***예매자,2014.09.29,조회 70,"공감 0
공감하기",tell me more 그리스!!,"시즌1때부터 무지많이 보고 싶었던 공연이었는데 드디어... 시즌 2가 되서 이렇게 보게되었네요~
키크고 모델같은 우리 데니친구들... 그리고 귀요미 샌디의 친구들까지
너무 좋은 노래와 멋진 공연으로 토요일 하루가 힘이 났네요!
다음에도 그리스 공연 보고 싶습니다!!
그때는 커튼콜에서 summe night 노래 다시 들려주세요^^"
103,4,***예매자,2014.09.29,조회 56,"공감 0
공감하기",언제봐도 그리스,"그리스는 제가 고등학생때 보았던 뮤지컬인데,
이번에 한다고 해서,
큰 기대를 안고 부푼마음에 보러 달려갔네요!
언제나 유쾌한 그리스~!
이번에도 즐겁게 보았답니다!!!"
104,5,blac***예매자,2014.09.29,조회 47,"공감 0
공감하기",귀에 익은 음악~,귀에 익은 음악들로 즐거웠어요~! 하지만 예전 배경에 머문 듯한 느낌에 살짝 아쉬움이 남았네요~
105,5,***예매자,2014.09.29,조회 91,"공감 0
공감하기",대학로 뮤지컬 다움,"오랜만에 대학로에서 본 뮤지컬
역시 풋풋함이 살아있네요

한번은 반드시 봐야할 뮤지컬입니다~^^"
106,3,besie***예매자,2014.09.29,조회 81,"공감 1
공감하기",노래연습좀..,뮤지컬 자주봅니다.그런데 이렇게 노래때문에 집중안되는 공연은 태어나 처음이네요. 가사 전달력이 안돼 웅얼거리는듯하고 노래방에서 노래잘하는 일반인 수준..남주 음이탈 불안불안.. 고음에서 소리 낮춰 넘어가고.. 그리스야 스토리나 노래는 신나는거라 재미있기는 했는데 완성도는 글쎄요. 춤은 잘추시고 연기도 열심히하시는데 노래연습좀 하셨으면합니다. 이제는 대작만 볼렵니다. ㅠ
107,4,***예매자,2014.09.28,조회 38,"공감 0
공감하기",재밌게 봤어요,"생각보다 무대가 작았지만 그만큼 공연이 더 꽉 찬 느낌이이서 좋앗어요.

배우분들이 굉장히 활동적이고 유쾌하더군요. 캐릭터들의 특징도 잘 살린 것 같아서 좋습니다. 다만 노래 음향이 확실하지 않았던 경우가 가끔 있었던 점은 아쉽네요. 남자배우분들이 특히 맘에 들엇어요."
108,5,je0***예매자,2014.09.28,조회 31,"공감 0
공감하기",재밌어요,컷튼콜이 신났어요
109,3,bu***예매자,2014.09.28,조회 88,"공감 1
공감하기",그리스,재미있었습니다. 다만 공연장의 문제인지 배우들의 목소리가 너무 울려서 가사를 알아들을 수 없었던 점이 아쉬웠습니다.
110,5,lb***예매자,2014.09.27,조회 37,"공감 0
공감하기",역시그리스~!!,"짱짱입니다~!!
기대가실망이되지않앗어용~!!!"
111,4,virgo***예매자,2014.09.27,조회 126,"공감 0
공감하기",재미있어요,음향도 좋고 좌석도 좋았어요
112,5,lovely***,2014.05.14,조회 389,"공감 3
공감하기",베스트삶의 ''윤활유''가 되어준 그리스♥,"대니와 샌디의 귀여운 사랑이야기와 각각의 남자, 여자친구들의 솔직, 발랄, 앙큼한 발칙함까지~!!
고등학생들의 이야기라, 미국의 하이틴 영화를 생생하게 보는 듯한 느낌이 들었어요^^*
오글거리고 유치한 부분도, 그들만의 즐거운 파티 느낌으로 즐겁게 승화시켜서 부담이 없었어요^^♥

유명한 #넘버 ''''Summer Night''''를 들으며, 저도 모르게 따라 불렀네요^^*
특히, 엉덩이 춤과 주크박스 신이 가장 기억에 남네요^^*
정말 반가웠던 뮤지컬 그리스~ 이름처럼 삶의 ''''윤활유''''가 되어주었어요!!"
